ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11208289,JB121881,1/19/2018 13:30,054XX W CORTEZ ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1524,15,37,25,6,1139714,1906463,2018,5/4/2018 15:51,41.89943932,-87.76228001,"(41.899439318, -87.76228001)"
11208365,JB122162,1/19/2018 16:45,075XX S ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,612,6,17,71,14,1166987,1854622,2018,5/4/2018 15:51,41.75664045,-87.66359084,"(41.756640447, -87.663590843)"
11208428,JB121825,1/19/2018 10:00,042XX W ADAMS ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1115,11,28,26,3,1148212,1898675,2018,5/4/2018 15:51,41.87790873,-87.73126732,"(41.877908728, -87.731267321)"
11208535,JB122346,1/19/2018 19:20,014XX E 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,332,3,5,43,15,1186806,1858201,2018,5/4/2018 15:51,41.7660152,-87.59084535,"(41.766015201, -87.590845351)"
11208536,JB122241,1/19/2018 17:40,069XX S LAFAYETTE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,FALSE,FALSE,731,7,6,69,26,1177024,1859232,2018,5/4/2018 15:51,41.7690705,-87.62666845,"(41.769070498, -87.626668445)"
11208597,JB122279,1/19/2018 17:40,007XX W DIVERSEY PKWY,560,ASSAULT,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,FALSE,FALSE,1934,19,44,6,08A,1170960,1918833,2018,5/4/2018 15:51,41.93275517,-87.64715037,"(41.932755165, -87.647150367)"
11208630,JB122176,1/19/2018 17:12,0000X E ADAMS ST,483,BATTERY,AGG PRO.EMP: OTHER DANG WEAPON,RESTAURANT,TRUE,FALSE,112,1,42,32,04B,1176689,1899474,2018,5/4/2018 15:51,41.87950547,-87.62668316,"(41.879505465, -87.626683155)"
11208654,JB122497,1/19/2018 21:42,028XX W NORTH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1421,14,1,24,08B,1157332,1910513,2018,5/4/2018 15:51,41.91021283,-87.69745862,"(41.910212826, -87.69745862)"
11208682,JB122559,1/19/2018 23:10,008XX W LAKE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1224,12,27,28,7,1170832,1901667,2018,5/4/2018 15:51,41.88565353,-87.64812469,"(41.885653525, -87.64812469)"
11208708,JB122448,1/19/2018 20:20,014XX S LAWNDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1011,10,24,29,08B,1151943,1892782,2018,5/4/2018 15:51,41.86166504,-87.71772308,"(41.861665038, -87.717723076)"
11208737,JB122630,1/20/2018 0:15,016XX W CONGRESS PKWY,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1231,12,2,28,08B,1165475,1897799,2018,5/4/2018 15:51,41.87515512,-87.66790671,"(41.875155116, -87.667906709)"
11208764,JB122658,1/20/2018 1:51,057XX W MADISON ST,3760,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,STREET,TRUE,FALSE,1513,15,29,25,24,1138058,1899436,2018,5/4/2018 15:51,41.88018642,-87.76853246,"(41.880186421, -87.768532463)"
11208822,JB122691,1/20/2018 4:39,051XX S DORCHESTER AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,FALSE,FALSE,234,2,4,41,04B,1186422,1871242,2018,5/4/2018 15:51,41.80180986,-87.59184062,"(41.801809859, -87.59184062)"
11208847,JB122735,1/19/2018 20:00,021XX S CHRISTIANA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1024,10,24,30,7,1154359,1889556,2018,5/4/2018 15:51,41.85276465,-87.70894043,"(41.852764648, -87.708940428)"
11208878,JB122787,1/20/2018 8:15,027XX W CATALPA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,2011,20,40,4,08B,1157149,1936420,2018,5/4/2018 15:51,41.98130704,-87.69742481,"(41.981307044, -87.69742481)"
11208942,JB122902,1/20/2018 10:31,009XX N ST LOUIS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1121,11,27,23,18,1152876,1905943,2018,5/4/2018 15:51,41.8977618,-87.71394951,"(41.897761801, -87.713949511)"
11208970,JB122898,1/19/2018 23:30,042XX S STATE ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,213,2,3,38,6,1176979,1876880,2018,5/4/2018 15:51,41.81749936,-87.62630137,"(41.817499359, -87.626301367)"
11208971,JB122982,1/19/2018 17:00,022XX W WINNEMAC AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,2031,20,47,4,14,1160434,1933453,2018,5/4/2018 15:51,41.97309791,-87.68542612,"(41.973097909, -87.685426117)"
11209004,JB122781,1/20/2018 8:25,064XX S FAIRFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,825,8,15,66,3,1159151,1861846,2018,5/4/2018 15:51,41.77662799,-87.69211113,"(41.776627985, -87.692111132)"
11209126,JB122089,1/19/2018 12:34,066XX S VERNON AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,312,3,20,42,5,1180388,1861118,2018,5/4/2018 15:51,41.77416937,-87.61427993,"(41.774169366, -87.614279928)"
11209207,JB123340,1/20/2018 10:00,016XX N SEDGWICK ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1814,18,43,7,6,1173345,1911197,2018,5/4/2018 15:51,41.91174894,-87.63861315,"(41.911748935, -87.638613146)"
11209305,JB123364,1/20/2018 17:20,096XX S WALLACE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2223,22,21,73,08B,1174000,1840979,2018,5/4/2018 15:51,41.71904957,-87.63829335,"(41.719049565, -87.638293347)"
11209383,JB123476,1/20/2018 19:15,0000X N STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,112,1,42,32,6,1176363,1900552,2018,5/4/2018 15:51,41.88247092,-87.62784763,"(41.882470918, -87.627847625)"
11209553,JB123797,1/21/2018 2:21,016XX S SPRINGFIELD AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1014,10,24,29,08A,1150668,1891463,2018,5/4/2018 15:51,41.85807054,-87.72243786,"(41.858070537, -87.722437864)"
11209684,JB122888,1/19/2018 11:00,068XX S NORMAL BLVD,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,722,7,6,68,6,1174134,1859330,2018,5/4/2018 15:51,41.76940409,-87.63725885,"(41.769404092, -87.637258849)"
11209713,JB124008,1/21/2018 9:00,075XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,612,6,17,71,6,1166987,1854622,2018,5/4/2018 15:51,41.75664045,-87.66359084,"(41.756640447, -87.663590843)"
11209744,JB124047,1/20/2018 20:00,060XX N SACRAMENTO AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,2413,24,50,2,7,1155257,1940064,2018,5/4/2018 15:51,41.99134469,-87.7042846,"(41.991344692, -87.704284595)"
11209777,JB124065,1/21/2018 11:00,041XX W WEST END AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1114,11,28,26,08A,1148799,1900652,2018,5/4/2018 15:51,41.88332252,-87.72906087,"(41.883322519, -87.72906087)"
11209812,JB124160,1/21/2018 12:20,063XX S WOOD ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,726,7,15,67,08B,1165430,1862594,2018,5/4/2018 15:51,41.77854981,-87.66907134,"(41.778549812, -87.66907134)"
11209813,JB124106,1/18/2018 16:51,012XX S WABASH AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,TRUE,FALSE,131,1,2,33,04A,1176963,1894862,2018,5/11/2018 15:50,41.86684367,-87.62581667,"(41.866843668, -87.625816668)"
11210092,JB124542,1/21/2018 18:00,006XX E 88TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,632,6,6,44,14,1181970,1846771,2018,5/4/2018 15:51,41.73476323,-87.60892351,"(41.734763232, -87.608923509)"
11210236,JB124706,1/21/2018 22:20,054XX S ARCHER AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,814,8,23,56,6,1145070,1869741,2018,5/4/2018 15:51,41.79856968,-87.74353361,"(41.798569683, -87.743533609)"
11210237,JB124697,1/21/2018 18:00,053XX W GLADYS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1522,15,29,25,26,1140808,1897823,2018,5/4/2018 15:51,41.87571004,-87.7584743,"(41.875710036, -87.758474299)"
11210286,JB124762,1/21/2018 23:50,007XX S KILBOURN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1131,11,24,26,6,1146447,1896183,2018,5/4/2018 15:51,41.87110417,-87.73781152,"(41.871104173, -87.737811519)"
11210640,JB125246,1/21/2018 18:00,059XX S WABASH AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,232,2,20,40,6,1177730,1865720,2018,5/4/2018 15:51,41.7868583,-87.6238844,"(41.786858299, -87.623884403)"
11210880,JB117238,1/15/2018 17:30,009XX W WASHINGTON BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1224,12,27,28,7,1170273,1900730,2018,5/4/2018 15:51,41.88309456,-87.65020483,"(41.883094563, -87.650204826)"
11211540,JB126343,1/21/2018 18:00,061XX W NEWPORT AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1633,16,38,17,6,1134880,1922301,2018,5/4/2018 15:51,41.94298758,-87.77965994,"(41.94298758, -87.779659943)"
11211662,JB126528,1/21/2018 22:00,009XX W LELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1914,19,46,3,14,1169113,1931406,2018,5/4/2018 15:51,41.96729633,-87.6535714,"(41.967296329, -87.653571404)"
11211759,JB126461,1/20/2018 9:00,058XX S ADA ST,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,FALSE,FALSE,713,7,16,67,26,1168321,1866212,2018,5/4/2018 15:51,41.78841627,-87.65836862,"(41.788416273, -87.658368623)"
11211761,JB126665,1/11/2018 12:00,021XX W GLADYS AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,APARTMENT,FALSE,FALSE,1225,12,2,28,10,1162097,1898411,2018,5/4/2018 15:51,41.87690569,-87.68029226,"(41.876905693, -87.680292255)"
11211777,JB126605,1/18/2018 19:45,027XX N LINCOLN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1935,19,32,7,7,1168170,1918402,2018,5/4/2018 15:51,41.9316333,-87.65741576,"(41.931633296, -87.657415764)"
11211902,JB124608,1/21/2018 18:00,034XX W 59TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,822,8,16,66,08B,1154452,1864952,2018,5/4/2018 15:51,41.78524617,-87.70925497,"(41.785246172, -87.709254972)"
11212077,JB127083,1/21/2018 11:24,040XX W IRVING PARK RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,FALSE,FALSE,1722,17,39,16,11,1148903,1926279,2018,5/4/2018 15:51,41.95364341,-87.72801475,"(41.953643409, -87.72801475)"
11212465,JB126652,1/20/2018 23:00,008XX W 87TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,613,6,21,71,3,1172420,1847244,2018,5/4/2018 15:51,41.73627646,-87.64389657,"(41.736276459, -87.643896574)"
11212945,JB128049,1/15/2018 16:00,069XX S MERRILL AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,331,3,5,43,17,1191745,1859323,2018,5/4/2018 15:51,41.76897564,-87.57270614,"(41.768975637, -87.572706135)"
11213232,JB121218,1/18/2018 12:00,102XX S FOREST AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,511,5,9,49,26,1180054,1837189,2018,5/4/2018 15:51,41.70851305,-87.61623526,"(41.708513053, -87.616235259)"
11213717,JB129180,1/21/2018 0:01,023XX N KARLOV AVE,890,THEFT,FROM BUILDING,ABANDONED BUILDING,FALSE,FALSE,2525,25,31,20,6,1148661,1915283,2018,5/4/2018 15:51,41.92347414,-87.72918925,"(41.923474139, -87.729189248)"
11214209,JB119961,1/17/2018 22:47,023XX S SAWYER AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,FALSE,FALSE,1024,10,22,30,04A,1155061,1888318,2018,5/4/2018 15:51,41.8493534,-87.70639703,"(41.849353397, -87.706397027)"
11210309,JB124793,1/22/2018 0:05,011XX S INDEPENDENCE BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1133,11,24,29,08B,1151425,1894967,2018,5/4/2018 15:51,41.86767111,-87.71956723,"(41.867671107, -87.719567233)"
11210373,JB124849,1/22/2018 1:00,006XX W DRUMMOND PL,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1935,19,43,7,6,1171766,1918066,2018,5/4/2018 15:51,41.93063275,-87.64421108,"(41.930632745, -87.644211077)"
11210568,JB125137,1/22/2018 10:00,026XX S HOMAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,TRUE,1032,10,22,30,26,1154126,1886161,2018,5/4/2018 15:51,41.84345301,-87.70988608,"(41.843453012, -87.709886079)"
11210574,JB125151,1/22/2018 0:00,029XX S DR MARTIN LUTHER KING JR DR,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,133,1,4,35,11,1179394,1885524,2018,5/4/2018 15:51,41.84116428,-87.6171782,"(41.841164277, -87.6171782)"
11210698,JB125287,1/22/2018 12:50,039XX S MICHIGAN AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,213,2,3,38,08A,1177806,1879008,2018,5/4/2018 15:51,41.82332006,-87.6232032,"(41.823320055, -87.623203203)"
11210702,JB125228,1/22/2018 12:00,032XX S KEDZIE AVE,460,BATTERY,SIMPLE,WAREHOUSE,FALSE,FALSE,1032,10,22,30,08B,1155548,1883026,2018,5/4/2018 15:51,41.83482175,-87.70475182,"(41.834821751, -87.704751817)"
11210712,JB125330,1/22/2018 12:40,046XX W 59TH ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,813,8,23,62,6,1146457,1864995,2018,5/4/2018 15:51,41.78551967,-87.73856753,"(41.785519673, -87.738567526)"
11210921,JB125462,1/22/2018 15:10,043XX W MAYPOLE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,1114,11,28,26,08B,1147203,1901097,2018,5/4/2018 15:51,41.88457434,-87.73491015,"(41.884574338, -87.734910148)"
11210922,JB125378,1/22/2018 12:19,021XX E 87TH ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,412,4,8,45,08A,1191768,1847705,2018,5/4/2018 15:51,41.73709431,-87.57299818,"(41.737094305, -87.572998178)"
11210963,JB125694,1/22/2018 17:50,040XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1115,11,28,26,14,1149605,1898383,2018,5/4/2018 15:51,41.87708052,-87.72616011,"(41.877080518, -87.726160106)"
11211055,JB125662,1/22/2018 16:49,064XX S HONORE ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,726,7,15,67,08B,1165117,1862070,2018,5/4/2018 15:51,41.77711852,-87.67023363,"(41.777118516, -87.670233634)"
11211058,JB125840,1/22/2018 18:50,037XX W CHICAGO AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,SIDEWALK,FALSE,FALSE,1112,11,27,23,26,1151338,1905082,2018,5/4/2018 15:51,41.89542946,-87.71962108,"(41.895429461, -87.719621079)"
11211061,JB125817,1/22/2018 18:45,047XX N CENTRAL AVE,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,1623,16,45,15,6,1138146,1930974,2018,5/4/2018 15:51,41.96672861,-87.76744511,"(41.966728607, -87.767445112)"
11211062,JB125834,1/22/2018 18:40,038XX W GEORGE ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,TRUE,2523,25,30,21,6,1150371,1919011,2018,5/4/2018 15:51,41.93367086,-87.72280849,"(41.933670862, -87.722808494)"
11211124,JB125273,1/22/2018 0:45,021XX W GRACE ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,1921,19,47,5,26,,,2018,1/29/2018 15:56,,,
11211197,JB125818,1/22/2018 9:48,016XX N AUSTIN AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",STREET,FALSE,FALSE,2531,25,29,25,11,1136159,1910199,2018,5/4/2018 15:51,41.90975556,-87.77524842,"(41.909755556, -87.775248423)"
11211261,JB125985,1/22/2018 15:34,086XX S STATE ST,3760,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,STREET,FALSE,FALSE,632,6,6,44,24,1177802,1847515,2018,5/4/2018 15:51,41.73690011,-87.6241707,"(41.736900114, -87.624170698)"
